GENE	S_alburnoides	S_alburnoides+N	S_pyrenaicus	S_pyrenaicus+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
CVRK01015778.1	135	1	480	5	409	1	244	20
CVRK01015779.1	61	24	40	0	102	4	304	0
CVRK01015780.1	0	0	0	0	0	0	17	0
CVRK01015781.1	7	0	5	0	4	1	72	3
CVRK01015782.1	0	0	0	0	0	0	0	0
CVRK01015783.1	0	0	0	0	0	0	0	0
CVRK01015784.1	134	18	259	0	296	2	112	9
CVRK01015785.1	0	0	0	0	0	0	14	0
CVRK01015786.1	351	1	1179	33	1864	21	199	10
CVRK01015787.1	0	0	0	0	0	0	0	0
CVRK01015788.1	45	0	13	0	29	0	180	0
CVRK01015789.1	0	0	0	0	0	0	49	0
CVRK01015790.1	0	0	0	0	0	0	1	0
CVRK01015791.1	0	0	0	0	0	0	0	0
CVRK01015792.1	0	0	0	0	33	0	164	0
CVRK01015793.1	0	0	0	0	0	0	40	0
CVRK01015794.1	0	0	0	0	0	0	496	0
CVRK01015795.1	0	0	0	0	0	0	200	0
CVRK01015796.1	0	0	0	0	0	0	0	0
CVRK01015797.1	0	0	0	0	0	0	119	0
CVRK01015798.1	1538	30	856	31	3334	99	1258	19
CVRK01015799.1	0	0	0	0	0	0	28	0
CVRK01015800.1	42	0	76	1	228	1	172	1
CVRK01015801.1	0	0	0	0	0	0	15	0
CVRK01015802.1	0	0	0	0	0	0	1	0
CVRK01015803.1	0	0	0	0	0	0	17	0
CVRK01015804.1	0	0	0	0	0	0	2	0
CVRK01015805.1	0	0	0	0	0	0	652	0
CVRK01015806.1	0	0	0	0	0	0	2	0
CVRK01015807.1	0	0	0	0	0	0	59	0
CVRK01015808.1	0	0	0	0	0	0	326	0
CVRK01015809.1	0	0	0	0	0	0	21	0
CVRK01015810.1	0	0	0	0	0	0	0	0
CVRK01015811.1	1	0	1	1	6	8	17	23
CVRK01015812.1	0	0	0	0	0	0	48	0
CVRK01015813.1	0	5	14	4	3	0	56	10
CVRK01015814.1	0	0	0	0	0	0	23	0
CVRK01015815.1	0	0	0	0	0	0	14	0
CVRK01015816.1	0	0	0	0	0	0	28	0
CVRK01015817.1	0	0	0	0	0	0	0	0
CVRK01015818.1	0	0	0	0	0	0	4	0
CVRK01015819.1	0	0	0	0	0	0	0	0
CVRK01015820.1	14	10	0	0	1469	238	5	7
CVRK01015821.1	0	0	0	0	0	0	0	0
CVRK01015822.1	0	0	0	0	0	0	180	0
CVRK01015823.1	0	0	0	0	0	0	39	0
CVRK01015824.1	0	0	0	0	32	0	8	0
CVRK01015825.1	0	0	0	0	0	0	13	0
CVRK01015826.1	8	1	12	3	30	18	18	22
CVRK01015827.1	0	0	0	0	0	0	3	0
CVRK01015828.1	0	0	0	0	0	0	0	0
CVRK01015829.1	0	0	0	0	0	0	2	0
CVRK01015830.1	0	0	0	0	0	0	4	0
CVRK01015831.1	0	0	0	0	0	0	1	0
CVRK01015832.1	1030	29	562	7	1520	66	675	102
CVRK01015833.1	18	5	5	0	327	78	11	0
CVRK01015834.1	9	0	5	0	9	0	198	0
CVRK01015835.1	0	0	0	0	0	0	191	0
CVRK01015836.1	0	0	0	0	0	0	139	0
CVRK01015837.1	0	0	0	0	0	0	96	0
CVRK01015838.1	0	0	0	0	0	0	6	0
CVRK01015839.1	0	0	0	0	0	0	0	0
CVRK01015840.1	0	0	0	0	0	0	5	0
CVRK01015841.1	0	0	0	0	0	0	3	0
CVRK01015842.1	0	0	0	0	0	0	0	0
CVRK01015843.1	0	0	0	0	0	0	178	0
CVRK01015844.1	0	0	0	0	0	0	0	0
CVRK01015845.1	0	0	0	0	0	0	133	0
CVRK01015846.1	0	0	0	0	0	0	0	0
CVRK01015847.1	0	0	0	0	0	0	347	0
CVRK01015848.1	0	0	0	0	0	0	5	0
CVRK01015849.1	0	0	0	0	0	0	1	0
CVRK01015850.1	0	0	0	0	0	0	1	0
CVRK01015851.1	0	0	0	0	0	0	1	0
CVRK01015852.1	0	0	0	0	94	0	258	1
CVRK01015853.1	0	0	0	0	0	0	5	0
CVRK01015854.1	0	0	0	0	0	0	23	0
CVRK01015855.1	18	0	35	1	80	1	253	0
CVRK01015856.1	1	0	146	0	61	0	123	0
CVRK01015857.1	0	0	0	0	0	0	0	0
CVRK01015858.1	0	0	0	0	0	0	62	0
CVRK01015859.1	0	0	0	0	0	0	5	0
CVRK01015860.1	0	0	0	0	0	0	1	0
CVRK01015861.1	0	0	0	0	0	0	18	0
CVRK01015862.1	1487	79	1091	49	2835	310	2237	103
CVRK01015863.1	0	0	0	0	0	0	147	0
CVRK01015865.1	12	0	2	0	39	2	303	0
CVRK01015866.1	0	0	0	0	0	0	26	0
CVRK01015867.1	26	0	18	0	32	15	50	3
CVRK01015868.1	4	11	2	2	75	31	15	1
CVRK01015869.1	0	0	0	0	0	0	3	0
CVRK01015870.1	0	0	0	0	0	0	28	0
CVRK01015871.1	0	0	0	0	0	0	0	0
CVRK01015873.1	0	0	0	0	0	0	3	0
CVRK01015874.1	0	0	0	0	9	8	32	0
CVRK01015875.1	0	0	0	0	0	0	32	0
CVRK01015876.1	0	0	0	0	0	0	18	0
CVRK01015877.1	0	0	0	0	0	0	0	0
CVRK01015878.1	0	0	0	0	0	0	0	0
CVRK01015879.1	0	0	0	0	0	0	0	0
CVRK01015880.1	0	0	0	0	0	0	17	0
CVRK01015881.1	0	0	0	0	0	0	49	0
CVRK01015882.1	0	0	0	0	0	0	59	0
CVRK01015883.1	0	0	0	0	0	0	14	0
CVRK01015884.1	0	0	0	0	0	0	0	0
CVRK01015885.1	0	0	0	0	0	0	8	0
CVRK01015886.1	0	0	0	0	0	0	146	0
CVRK01015887.1	0	0	0	0	0	0	6	0
CVRK01015888.1	0	0	0	0	0	0	1002	0
CVRK01015889.1	0	0	0	0	0	0	0	0
CVRK01015891.1	0	0	0	0	0	0	73	0
CVRK01015892.1	0	0	0	0	0	0	1	0
CVRK01015893.1	0	0	0	0	0	0	6	0
CVRK01015894.1	0	0	0	0	0	0	13	0
CVRK01015895.1	0	0	0	0	0	0	5	0
CVRK01015896.1	0	0	0	0	0	0	0	0
CVRK01015897.1	0	0	0	0	0	0	2	0
CVRK01015898.1	0	0	0	0	0	0	0	0
CVRK01015899.1	0	0	0	0	0	0	2	0
CVRK01015900.1	0	0	0	0	0	0	9	0
CVRK01015901.1	0	0	0	0	0	0	9	0
CVRK01015902.1	0	0	0	0	0	0	6	0
CVRK01015903.1	0	0	0	0	0	0	2	0
CVRK01015904.1	0	0	0	0	0	0	10	0
CVRK01015905.1	33	1	17	0	27	1	104	0
CVRK01015906.1	29510	7563	1340	118	61363	742	13566	1916
CVRK01015907.1	20	0	6	0	87	1	255	0
CVRK01015908.1	0	0	0	0	0	0	0	0
CVRK01015909.1	0	0	0	0	0	0	44	0
CVRK01015910.1	0	0	0	0	0	0	0	0
CVRK01015911.1	0	0	0	0	0	0	9	0
CVRK01015913.1	70	1	182	0	55	0	194	0
CVRK01015914.1	0	0	0	0	0	0	0	0
CVRK01015915.1	0	0	0	0	0	0	3	0
CVRK01015916.1	0	0	0	0	0	0	5	0
CVRK01015917.1	0	0	0	0	0	0	0	0
CVRK01015918.1	0	0	0	0	0	0	35	0
CVRK01015919.1	347	0	116	0	21	0	176	0
CVRK01015920.1	0	0	0	0	13	0	150	0
CVRK01015921.1	0	0	0	0	0	0	1	0
CVRK01015922.1	38	2	15	0	56	1	77	0
CVRK01015923.1	0	0	0	0	0	0	2	0
CVRK01015925.1	0	0	0	0	0	0	6	0
CVRK01015926.1	0	0	0	0	0	0	22	0
CVRK01015927.1	0	0	0	0	0	0	0	0
CVRK01015928.1	208	27	80	11	297	14	97	7
CVRK01015929.1	0	0	0	0	0	0	0	0
CVRK01015930.1	0	0	0	0	0	0	110	0
CVRK01015931.1	0	0	0	0	0	0	0	0
CVRK01015932.1	71	0	66	0	62	4	54	14
CVRK01015933.1	0	0	0	0	0	0	0	0
CVRK01015935.1	0	0	0	0	0	0	8	0
CVRK01015936.1	0	0	0	0	0	0	0	0
CVRK01015937.1	0	0	0	0	0	0	7	0
CVRK01015938.1	0	0	0	0	0	0	26	0
CVRK01015939.1	18	2	8	0	65	4	0	5
CVRK01015940.1	0	0	0	0	0	0	117	0
CVRK01015941.1	0	0	0	0	0	0	0	0
CVRK01015942.1	0	0	0	0	0	0	30	0
CVRK01015943.1	0	0	0	0	0	0	94	0
CVRK01015944.1	0	0	0	0	0	0	0	0
CVRK01015945.1	0	0	0	0	0	0	16	0
CVRK01015946.1	0	0	0	0	0	0	5	0
CVRK01015947.1	0	0	0	0	0	0	2	0
CVRK01015948.1	0	0	0	0	0	0	1	0
CVRK01015949.1	0	0	0	0	0	0	5	0
CVRK01015950.1	0	0	0	0	0	0	4	0
CVRK01015951.1	0	0	0	0	0	0	3	0
CVRK01015952.1	0	0	0	0	0	0	18	0
CVRK01015953.1	0	0	0	0	0	0	0	0
CVRK01015954.1	47	0	20	6	119	0	138	0
CVRK01015955.1	0	0	0	0	0	0	0	0
CVRK01015956.1	47	1	12	0	18	0	81	0
CVRK01015957.1	0	0	0	0	0	0	5	0
CVRK01015958.1	0	0	0	0	0	0	7	0
CVRK01015959.1	0	0	0	0	0	0	12	0
CVRK01015960.1	0	0	0	0	0	0	0	0
CVRK01015961.1	0	0	0	0	0	0	118	0
CVRK01015962.1	0	0	0	0	0	0	0	0
CVRK01015963.1	160	11	117	0	70	8	111	0
CVRK01015964.1	0	0	0	0	0	0	21	0
CVRK01015965.1	0	0	0	0	0	0	0	0
CVRK01015966.1	0	0	0	0	0	0	12	0
CVRK01015967.1	0	0	0	0	0	0	6	0
CVRK01015968.1	0	0	0	0	0	0	0	0
CVRK01015970.1	0	0	0	0	0	0	1	0
CVRK01015971.1	0	0	0	0	0	0	176	0
CVRK01015972.1	0	0	0	0	0	0	0	0
CVRK01015973.1	0	0	0	0	0	0	0	0
CVRK01015974.1	0	0	0	0	0	0	11	0
CVRK01015975.1	0	0	0	0	0	0	0	0
CVRK01015976.1	0	0	0	0	0	0	0	0
CVRK01015978.1	0	0	0	0	0	0	14	0
CVRK01015979.1	50	0	17	0	0	0	37	0
CVRK01015980.1	106	1	62	1	91	1	443	0
CVRK01015981.1	0	0	0	0	0	0	6	0
CVRK01015982.1	0	0	0	0	0	0	1	0
CVRK01015983.1	0	0	0	0	0	0	12	0
CVRK01015984.1	0	0	0	0	0	0	156	0
CVRK01015986.1	91	4	126	7	268	19	49	9
CVRK01015988.1	0	0	0	0	0	0	6	0
CVRK01015989.1	0	0	0	0	0	0	59	0
CVRK01015990.1	0	0	0	0	0	0	16	0
CVRK01015991.1	0	0	0	0	0	0	1	0
CVRK01015992.1	0	0	0	0	0	0	0	0
CVRK01015993.1	0	0	0	0	0	0	1	0
CVRK01015995.1	0	0	0	0	0	0	130	0
CVRK01015996.1	0	0	0	0	0	0	0	0
CVRK01015997.1	18	0	2	0	0	0	154	0
CVRK01015998.1	0	0	0	0	0	0	34	0
CVRK01015999.1	0	0	0	0	0	0	3	0
CVRK01016000.1	0	0	0	0	0	0	15	0
CVRK01016001.1	0	0	0	0	0	0	71	0
CVRK01016002.1	17	3	32	0	16	0	142	0
CVRK01016003.1	0	0	0	0	0	0	0	0
CVRK01016004.1	0	0	0	0	0	0	3	0
CVRK01016005.1	0	0	0	0	0	0	8	0
CVRK01016006.1	0	0	0	0	0	0	0	0
CVRK01016007.1	0	0	0	0	0	0	2	0
CVRK01016008.1	0	0	0	0	0	0	0	0
CVRK01016009.1	0	0	0	0	0	0	0	0
CVRK01016010.1	0	0	0	0	0	0	3	0
CVRK01016011.1	0	0	0	0	0	0	87	0
CVRK01016012.1	0	0	0	0	0	0	5	0
CVRK01016013.1	0	0	0	0	0	0	1	0
CVRK01016014.1	0	0	0	0	0	0	0	0
CVRK01016015.1	0	0	0	0	0	0	67	0
CVRK01016016.1	0	0	0	0	0	0	3	0
CVRK01016017.1	0	0	0	0	0	0	14	0
CVRK01016018.1	0	0	0	0	0	0	1	0
CVRK01016019.1	0	0	0	0	0	0	2	0
CVRK01016020.1	0	0	0	0	0	0	4	0
CVRK01016021.1	0	0	0	0	0	0	32	0
CVRK01016022.1	0	0	0	0	0	0	0	0
CVRK01016023.1	0	0	0	0	0	0	287	0
CVRK01016024.1	0	0	0	0	0	0	28	0
CVRK01016025.1	0	0	0	0	0	0	2	0
CVRK01016026.1	0	0	0	0	0	0	0	0
CVRK01016027.1	0	0	0	0	0	0	1	0
CVRK01016028.1	0	0	0	0	0	0	5	0
CVRK01016029.1	2	3	3	2	20	65	40	46
CVRK01016030.1	0	0	0	0	0	0	0	0
CVRK01016031.1	0	0	0	0	0	0	2	0
CVRK01016032.1	0	0	0	0	0	0	1	0
CVRK01016033.1	0	0	0	0	0	0	447	0
CVRK01016034.1	0	0	0	0	0	0	0	0
CVRK01016035.1	0	0	0	0	0	0	10	0
CVRK01016036.1	0	0	0	0	0	0	0	0
CVRK01016037.1	0	0	0	0	0	0	181	0
CVRK01016038.1	143	20	234	1	252	25	407	15
CVRK01016039.1	0	0	0	0	0	0	38	0
CVRK01016040.1	0	0	0	0	0	0	82	0
CVRK01016041.1	0	0	0	0	0	0	4	0
CVRK01016042.1	0	0	0	0	0	0	179	0
CVRK01016043.1	2	0	1	0	56	5	32	0
CVRK01016044.1	0	0	0	0	0	0	2	0
CVRK01016045.1	0	0	0	0	0	0	2	0
CVRK01016046.1	0	0	0	0	0	0	9	0
CVRK01016047.1	0	0	0	0	0	0	2	0
CVRK01016048.1	19	101	3	0	0	0	187	6
CVRK01016049.1	4	27	4	34	39	31	102	68
CVRK01016050.1	0	0	0	0	0	0	27	0
CVRK01016051.1	0	0	0	0	0	0	336	0
CVRK01016052.1	0	0	0	0	0	0	8	0
CVRK01016053.1	0	0	0	0	0	0	31	0
CVRK01016054.1	0	0	0	0	0	0	1	0
CVRK01016055.1	0	0	0	0	0	0	0	0
CVRK01016056.1	0	0	0	0	0	0	1	0
CVRK01016057.1	0	0	0	0	0	0	0	0
CVRK01016059.1	0	0	0	0	0	0	0	0
CVRK01016060.1	0	0	0	0	0	0	7	0
CVRK01016061.1	0	0	0	0	0	0	0	0
CVRK01016062.1	0	0	0	0	0	0	0	0
CVRK01016063.1	0	0	0	0	0	0	0	0
CVRK01016064.1	0	0	0	0	0	0	45	0
CVRK01016065.1	81	8	83	0	103	10	105	3
CVRK01016066.1	7	0	8	0	0	0	157	0
CVRK01016067.1	0	0	0	0	0	0	1	0
CVRK01016068.1	0	0	0	0	0	0	2	0
CVRK01016069.1	0	0	0	0	0	0	3	0
CVRK01016070.1	0	0	0	0	0	0	96	0
CVRK01016071.1	0	0	0	0	0	0	18	0
CVRK01016072.1	0	0	0	0	0	0	0	0
CVRK01016073.1	0	0	0	0	0	0	53	0
CVRK01016074.1	6	1	4	4	84	201	16	13
CVRK01016075.1	0	0	0	0	0	0	58	0
CVRK01016076.1	0	0	0	0	0	0	0	0
CVRK01016077.1	0	0	0	0	0	0	16	0
CVRK01016078.1	0	0	0	0	0	0	105	0
CVRK01016079.1	0	0	0	0	0	0	0	0
CVRK01016080.1	0	0	0	0	0	0	0	0
CVRK01016081.1	0	0	0	0	0	0	0	0
CVRK01016082.1	0	0	0	0	0	0	103	0
CVRK01016083.1	0	0	0	0	0	0	0	0
CVRK01016084.1	217	2	169	1	82	1	134	0
CVRK01016085.1	0	0	0	0	0	0	46	0
CVRK01016086.1	0	0	0	0	0	0	14	0
CVRK01016087.1	0	0	0	0	0	0	46	0
CVRK01016088.1	0	0	0	0	0	0	0	0
CVRK01016089.1	0	0	0	0	0	0	15	0
CVRK01016090.1	340	2	33	3	184	3	168	0
CVRK01016091.1	0	0	0	0	0	0	0	0
CVRK01016092.1	0	0	0	0	0	0	7	0
CVRK01016093.1	0	0	0	0	0	0	1	0
CVRK01016094.1	0	0	0	0	0	0	7	0
CVRK01016095.1	0	0	0	0	0	0	60	0
CVRK01016096.1	0	0	0	0	0	0	49	0
CVRK01016097.1	0	0	0	0	0	0	0	0
CVRK01016098.1	0	0	0	0	0	0	0	0
CVRK01016099.1	0	0	0	0	0	0	31	0
CVRK01016100.1	0	0	0	0	0	0	3	0
CVRK01016101.1	0	0	0	0	0	0	1	0
CVRK01016102.1	0	0	0	0	0	0	0	0
CVRK01016103.1	0	0	0	0	0	0	36	0
CVRK01016104.1	0	0	0	0	0	0	4	0
CVRK01016105.1	0	0	0	0	0	0	43	0
CVRK01016106.1	0	0	0	0	0	0	20	0
CVRK01016107.1	0	0	0	0	0	0	3	0
CVRK01016108.1	0	0	0	0	0	0	6	0
CVRK01016109.1	5	0	3	8	1	0	97	22
CVRK01016110.1	33	11	0	0	28	5	49	1
CVRK01016111.1	0	0	0	0	0	0	0	0
CVRK01016112.1	0	0	0	0	0	0	91	0
CVRK01016114.1	0	0	0	0	0	0	0	0
CVRK01016115.1	0	0	0	0	0	0	1	0
CVRK01016116.1	0	0	0	0	0	0	1	0
CVRK01016118.1	0	0	0	0	0	0	0	0
CVRK01016120.1	0	0	0	0	0	0	39	0
CVRK01016121.1	0	0	0	0	0	0	97	0
CVRK01016122.1	0	0	0	0	0	0	29	0
CVRK01016123.1	0	0	0	0	0	0	0	0
CVRK01016124.1	0	0	0	0	0	0	70	0
CVRK01016125.1	0	0	0	0	0	0	20	0
CVRK01016126.1	0	0	0	0	0	0	56	0
CVRK01016127.1	0	0	0	0	0	0	7	0
CVRK01016129.1	0	0	0	0	0	0	2	0
CVRK01016130.1	0	0	0	0	0	0	4	0
CVRK01016131.1	0	0	0	0	0	0	5	0
CVRK01016132.1	0	0	0	0	0	0	10	0
CVRK01016133.1	0	0	0	0	0	0	34	0
CVRK01016134.1	0	0	0	0	0	0	1	0
CVRK01016135.1	0	0	0	0	0	0	0	0
CVRK01016136.1	0	0	0	0	0	0	8	0
CVRK01016137.1	0	0	0	0	0	0	0	0
CVRK01016138.1	0	0	0	0	0	0	9	0
CVRK01016139.1	0	0	0	0	0	0	20	0
CVRK01016140.1	0	0	0	0	0	0	0	0
CVRK01016141.1	0	0	0	0	0	0	83	0
CVRK01016142.1	0	0	0	0	0	0	1253	0
CVRK01016143.1	0	0	0	0	0	0	18	0
CVRK01016144.1	0	0	0	0	0	0	30	0
CVRK01016145.1	0	0	0	0	0	0	1	0
CVRK01016146.1	0	0	0	0	0	0	0	0
CVRK01016147.1	0	0	0	0	0	0	42	0
CVRK01016148.1	0	0	0	0	0	0	4	0
CVRK01016149.1	0	0	0	0	0	0	4	0
CVRK01016150.1	0	0	0	0	0	0	1	0
CVRK01016151.1	0	0	0	0	0	0	82	0
CVRK01016153.1	0	0	0	0	0	0	9	0
CVRK01016154.1	0	0	0	0	0	0	1	0
CVRK01016155.1	0	0	0	0	0	0	224	0
CVRK01016156.1	0	0	0	0	0	0	6	0
CVRK01016157.1	0	0	0	0	0	0	2	0
CVRK01016158.1	0	0	0	0	0	0	0	0
CVRK01016159.1	0	0	0	0	0	0	0	0
CVRK01016160.1	0	0	0	0	0	0	47	0
CVRK01016162.1	0	0	0	0	0	0	3	0
CVRK01016163.1	0	0	0	0	0	0	0	0
CVRK01016164.1	0	0	0	0	0	0	30	0
CVRK01016165.1	0	0	0	0	0	0	5	0
CVRK01016166.1	0	0	0	0	0	0	16	0
CVRK01016167.1	0	0	0	0	0	0	68	0
CVRK01016168.1	2219	18	1223	15	1062	39	2635	100
CVRK01016169.1	0	0	0	0	0	0	5	0
CVRK01016170.1	0	0	0	0	0	0	1	0
CVRK01016171.1	23	1	20	0	16	0	50	0
CVRK01016172.1	0	0	0	0	0	0	40	0
CVRK01016173.1	0	0	0	0	0	0	1	0
CVRK01016174.1	0	0	0	0	0	0	98	0
CVRK01016175.1	0	0	0	0	0	0	36	0
CVRK01016176.1	2	17	2	10	3	61	7	17
CVRK01016177.1	0	0	0	0	0	0	19	0
CVRK01016178.1	0	0	0	0	0	0	13	0
CVRK01016179.1	0	0	0	0	0	0	130	0
CVRK01016180.1	0	0	0	0	0	0	70	0
CVRK01016181.1	8	0	6	0	19	3	174	0
CVRK01016182.1	0	0	0	0	0	0	1	0
CVRK01016183.1	8	14	0	0	7	8	43	2
CVRK01016184.1	0	0	0	0	0	0	12	0
CVRK01016185.1	112	0	66	0	27	0	86	0
CVRK01016186.1	0	0	0	0	0	0	63	0
CVRK01016187.1	0	0	0	0	0	0	0	0
CVRK01016188.1	218	28	182	4	714	30	1162	4
CVRK01016189.1	0	0	0	0	0	0	2	0
CVRK01016190.1	0	0	0	0	0	0	21	0
CVRK01016191.1	0	0	0	0	0	0	5	0
CVRK01016192.1	0	0	0	0	0	0	17	0
CVRK01016193.1	0	0	0	0	0	0	1	0
CVRK01016194.1	0	0	0	0	0	0	4	0
CVRK01016195.1	0	0	0	0	0	0	7	0
CVRK01016196.1	0	0	0	0	0	0	121	0
CVRK01016197.1	0	0	0	0	0	0	0	0
CVRK01016198.1	0	0	0	0	0	0	9	0
CVRK01016199.1	0	0	0	0	0	0	30	0
CVRK01016200.1	0	0	0	0	0	0	9	0
CVRK01016201.1	0	0	0	0	0	0	12	0
CVRK01016202.1	164	11	178	0	335	7	205	0
CVRK01016203.1	0	0	0	0	0	0	33	0
CVRK01016204.1	0	0	0	0	0	0	207	0
CVRK01016205.1	0	0	0	0	0	0	3	0
CVRK01016206.1	0	0	0	0	0	0	8	0
CVRK01016207.1	1	13	0	3	12	3	44	18
CVRK01016208.1	0	0	0	0	0	0	150	0
CVRK01016209.1	0	0	0	0	0	0	1	0
CVRK01016210.1	0	0	0	0	0	0	1	0
CVRK01016211.1	0	0	0	0	0	0	0	0
CVRK01016212.1	0	0	0	0	0	0	26	0
CVRK01016213.1	0	0	0	0	0	0	2	0
CVRK01016214.1	0	0	0	0	0	0	2	0
CVRK01016215.1	0	0	0	0	0	0	73	0
CVRK01016216.1	0	0	0	0	0	0	1	0
CVRK01016217.1	0	0	0	0	0	0	4	0
CVRK01016218.1	0	0	0	0	0	0	0	0
CVRK01016219.1	0	0	0	0	0	0	21	0
CVRK01016220.1	0	0	0	0	0	0	1	0
CVRK01016221.1	0	0	0	0	0	0	2	0
CVRK01016222.1	0	0	0	0	0	0	76	0
CVRK01016223.1	0	0	0	0	0	0	31	0
CVRK01016224.1	0	0	0	0	0	0	31	0
CVRK01016225.1	0	0	0	0	0	0	0	0
CVRK01016226.1	0	0	0	0	0	0	133	0
CVRK01016227.1	0	0	0	0	0	0	150	0
CVRK01016229.1	0	0	0	0	0	0	9	0
CVRK01016230.1	57	10	9	0	17	3	242	5
CVRK01016231.1	11	0	8	0	0	0	42	0
CVRK01016232.1	0	0	0	0	0	0	0	0
CVRK01016233.1	0	0	0	0	0	0	54	0
CVRK01016234.1	0	0	0	0	0	0	9	0
CVRK01016235.1	0	0	0	0	0	0	2	0
CVRK01016236.1	0	0	0	0	0	0	6	0
CVRK01016237.1	0	0	0	0	0	0	0	0
CVRK01016238.1	0	0	0	0	0	0	2	0
CVRK01016239.1	0	0	0	0	0	0	9	0
CVRK01016240.1	0	0	0	0	0	0	1	0
CVRK01016241.1	0	0	0	0	0	0	1	0
CVRK01016242.1	0	0	0	0	0	0	166	0
CVRK01016243.1	0	0	0	0	0	0	0	0
CVRK01016244.1	265	5	183	2	432	12	447	13
CVRK01016245.1	0	0	0	0	0	0	0	0
CVRK01016246.1	0	0	0	0	0	0	0	0
CVRK01016247.1	0	0	0	0	0	0	14	0
CVRK01016248.1	29	1	27	0	166	4	56	5
CVRK01016249.1	0	0	0	0	0	0	11	0
CVRK01016250.1	0	0	0	0	0	0	0	0
CVRK01016251.1	0	0	0	0	163	49	628	10
CVRK01016252.1	0	0	0	0	0	0	8	0
CVRK01016253.1	0	0	0	0	0	0	0	0
CVRK01016254.1	0	0	0	0	0	0	0	0
CVRK01016255.1	0	0	0	0	0	0	32	0
CVRK01016256.1	0	0	0	0	0	0	6	0
CVRK01016257.1	0	0	0	0	0	0	46	0
CVRK01016258.1	0	0	0	0	0	0	21	0
CVRK01016259.1	0	0	0	0	0	0	13	0
CVRK01016260.1	0	0	0	0	0	0	27	0
CVRK01016261.1	0	0	0	0	0	0	46	0
CVRK01016262.1	3	13	0	7	35	26	62	3
CVRK01016263.1	0	0	0	0	0	0	46	0
CVRK01016264.1	0	0	0	0	0	0	0	0
CVRK01016265.1	0	0	0	0	0	0	0	0
CVRK01016266.1	0	0	0	0	0	0	5	0
CVRK01016267.1	0	0	0	0	0	0	70	0
CVRK01016268.1	0	0	0	0	0	0	2	0
CVRK01016269.1	0	0	0	0	0	0	49	0
CVRK01016270.1	0	0	0	0	0	0	173	0
CVRK01016271.1	0	0	0	0	0	0	180	0
CVRK01016272.1	0	0	0	0	0	0	6	0
CVRK01016273.1	0	0	0	0	0	0	67	0
CVRK01016274.1	0	0	0	0	0	0	52	0
CVRK01016275.1	0	0	0	0	0	0	0	0
CVRK01016276.1	0	0	0	0	0	0	93	0
CVRK01016277.1	0	0	0	0	0	0	0	0
CVRK01016278.1	0	0	0	0	0	0	89	0
CVRK01016279.1	0	0	0	0	0	0	1	0
CVRK01016280.1	0	0	0	0	0	0	25	0
CVRK01016281.1	0	0	0	0	0	0	2	0
CVRK01016282.1	0	0	0	0	0	0	25	0
CVRK01016283.1	0	0	0	0	0	0	17	0
CVRK01016284.1	0	0	0	0	0	0	1	0
CVRK01016285.1	0	0	0	0	0	0	58	0
CVRK01016286.1	0	0	0	0	0	0	0	0
CVRK01016287.1	0	0	0	0	0	0	2	0
CVRK01016288.1	0	0	0	0	0	0	109	0
CVRK01016289.1	0	0	0	0	0	0	11	0
CVRK01016290.1	22	0	8	0	5	0	141	0
CVRK01016291.1	0	0	0	0	0	0	76	0
CVRK01016292.1	0	0	0	0	0	0	128	0
CVRK01016293.1	0	0	0	0	0	0	0	0
CVRK01016294.1	0	0	0	0	0	0	5	0
CVRK01016295.1	0	0	0	0	0	0	0	0
CVRK01016296.1	0	0	0	0	0	0	187	0
CVRK01016297.1	0	0	0	0	0	0	279	0
CVRK01016298.1	0	0	0	0	0	0	2	0
CVRK01016299.1	0	0	0	0	0	0	0	0
CVRK01016300.1	0	0	0	0	0	0	0	0
CVRK01016301.1	0	0	0	0	0	0	0	0
CVRK01016302.1	0	0	0	0	0	0	0	0
CVRK01016303.1	0	0	0	0	0	0	0	0
CVRK01016304.1	0	0	0	0	0	0	0	0
CVRK01016305.1	0	0	0	0	0	0	8	0
CVRK01016306.1	0	0	0	0	0	0	6	0
CVRK01016307.1	0	0	0	0	0	0	330	0
CVRK01016308.1	12	0	81	1	5	0	72	0
CVRK01016309.1	0	0	0	0	0	0	0	0
CVRK01016310.1	0	0	0	0	0	0	115	0
CVRK01016311.1	0	0	0	0	0	0	18	0
CVRK01016312.1	0	0	0	0	0	0	0	0
CVRK01016313.1	0	0	0	0	0	0	0	0
CVRK01016314.1	0	0	0	0	0	0	4	0
CVRK01016315.1	0	0	0	0	0	0	26	0
CVRK01016317.1	0	0	0	0	0	0	79	0
CVRK01016318.1	0	0	0	0	0	0	115	0
CVRK01016319.1	0	0	0	0	0	0	21	0
CVRK01016320.1	0	0	0	0	0	0	19	0
CVRK01016321.1	0	0	0	0	0	0	3	0
CVRK01016322.1	0	0	0	0	0	0	0	0
CVRK01016323.1	0	0	0	0	0	0	9	0
CVRK01016324.1	19	0	5	0	0	0	66	0
CVRK01016325.1	0	0	0	0	0	0	5	0
CVRK01016326.1	0	0	0	0	0	0	0	0
CVRK01016327.1	0	0	0	0	0	0	264	0
CVRK01016328.1	0	0	0	0	0	0	1	0
CVRK01016329.1	0	0	0	0	0	0	0	0
CVRK01016330.1	0	0	0	0	0	0	18	0
CVRK01016332.1	0	0	0	0	0	0	1	0
